,volume,vwap,open,close,high,low,datetime,trades
27,4348.0,676.0849,675.93,675.98,676.1,675.93,2026-03-03 04:27:00-05:00,27
28,8136.0,675.9836,675.98,675.98,676.04,675.88,2026-03-03 04:28:00-05:00,94
29,2683.0,676.0393,676.07,676.1,676.13,675.91,2026-03-03 04:29:00-05:00,49
30,7950.0,676.1107,676.05,676.12,676.24,676.0,2026-03-03 04:30:00-05:00,81
31,1407.0,676.1516,676.28,676.0,676.28,676.0,2026-03-03 04:31:00-05:00,39
32,2045.0,675.9302,675.88,675.88,676.07,675.8,2026-03-03 04:32:00-05:00,38
33,1633.0,676.0537,676.0,676.24,676.24,675.99,2026-03-03 04:33:00-05:00,48
34,1361.0,675.864,675.89,675.95,675.95,675.77,2026-03-03 04:34:00-05:00,29
35,11895.0,675.837,675.8,675.73,676.02,675.66,2026-03-03 04:35:00-05:00,157
36,617.0,675.8977,675.75,676.07,676.11,675.75,2026-03-03 04:36:00-05:00,17
37,3953.0,675.9178,675.86,676.07,676.07,675.86,2026-03-03 04:37:00-05:00,71
38,26335.0,676.4815,676.18,676.5,676.56,676.18,2026-03-03 04:38:00-05:00,154
39,4599.0,676.3534,676.55,676.28,676.57,676.22,2026-03-03 04:39:00-05:00,72
40,7441.0,676.3188,676.34,676.29,676.45,676.23,2026-03-03 04:40:00-05:00,113
41,589.0,676.1647,676.2,676.24,676.24,676.12,2026-03-03 04:41:00-05:00,30
42,3707.0,676.2493,676.4,675.9,676.4,675.9,2026-03-03 04:42:00-05:00,105
43,2383.0,675.8407,675.94,675.69,675.99,675.69,2026-03-03 04:43:00-05:00,37
44,5658.0,675.537,675.7,675.55,675.7,675.48,2026-03-03 04:44:00-05:00,123
45,3950.0,675.3701,675.45,675.3,675.46,675.3,2026-03-03 04:45:00-05:00,93
46,27420.0,675.239,675.27,675.11,675.4,675.02,2026-03-03 04:46:00-05:00,312
47,3669.0,675.3841,675.09,675.46,675.58,675.09,2026-03-03 04:47:00-05:00,68
48,3860.0,675.4281,675.49,675.26,675.51,675.26,2026-03-03 04:48:00-05:00,51
49,10295.0,675.0144,675.2,674.93,675.2,674.9,2026-03-03 04:49:00-05:00,334
50,7149.0,674.9109,675.17,674.8,675.23,674.75,2026-03-03 04:50:00-05:00,121
51,5983.0,674.8942,674.79,674.6,675.04,674.6,2026-03-03 04:51:00-05:00,103
52,11340.0,674.6471,674.65,674.65,674.78,674.5,2026-03-03 04:52:00-05:00,160
53,4338.0,674.6216,674.57,674.67,674.8,674.49,2026-03-03 04:53:00-05:00,70
54,3932.0,674.7373,674.58,674.75,674.84,674.58,2026-03-03 04:54:00-05:00,53
55,3694.0,675.0775,675.0,675.06,675.2,675.0,2026-03-03 04:55:00-05:00,69
56,6084.0,674.8933,675.07,674.77,675.07,674.73,2026-03-03 04:56:00-05:00,70
57,1297.0,674.917,674.82,674.65,675.0,674.65,2026-03-03 04:57:00-05:00,18
58,3390.0,674.5882,674.58,674.69,674.69,674.52,2026-03-03 04:58:00-05:00,51
59,7183.0,674.5802,674.67,674.52,674.67,674.43,2026-03-03 04:59:00-05:00,94
60,4608.0,674.6496,674.61,674.88,674.88,674.4,2026-03-03 05:00:00-05:00,68
61,11778.0,674.392,674.76,674.39,674.76,674.29,2026-03-03 05:01:00-05:00,92
62,15730.0,674.3472,674.54,674.18,674.57,674.12,2026-03-03 05:02:00-05:00,221
63,2493.0,674.2214,674.18,674.35,674.36,674.06,2026-03-03 05:03:00-05:00,62
64,10140.0,674.7617,674.45,674.8,674.85,674.45,2026-03-03 05:04:00-05:00,119
65,3004.0,674.672,674.85,674.48,674.9,674.45,2026-03-03 05:05:00-05:00,35
66,11668.0,674.2723,674.52,674.08,674.52,674.02,2026-03-03 05:06:00-05:00,69
67,6104.0,674.0541,674.14,674.05,674.16,673.9,2026-03-03 05:07:00-05:00,181
68,12327.0,673.9942,673.99,674.03,674.11,673.95,2026-03-03 05:08:00-05:00,125
69,9999.0,673.9243,673.9,674.06,674.06,673.8,2026-03-03 05:09:00-05:00,129
70,3908.0,673.8181,673.91,673.89,673.91,673.74,2026-03-03 05:10:00-05:00,70
71,13739.0,673.8511,673.74,673.93,673.93,673.74,2026-03-03 05:11:00-05:00,71
72,6518.0,673.9845,673.98,674.09,674.09,673.76,2026-03-03 05:12:00-05:00,80
73,4939.0,674.0842,674.23,674.11,674.23,673.9,2026-03-03 05:13:00-05:00,72
74,8633.0,674.1849,674.14,674.15,674.27,674.04,2026-03-03 05:14:00-05:00,102
75,1158.0,674.0053,674.06,673.87,674.06,673.87,2026-03-03 05:15:00-05:00,28
76,2713.0,673.9167,673.93,673.9,673.95,673.9,2026-03-03 05:16:00-05:00,44
77,7218.0,674.2473,673.85,674.61,674.61,673.85,2026-03-03 05:17:00-05:00,90
78,2380.0,674.4428,674.44,674.5,674.52,674.35,2026-03-03 05:18:00-05:00,44
79,2814.0,674.2927,674.32,674.23,674.33,674.21,2026-03-03 05:19:00-05:00,43
80,2414.0,674.6163,674.21,674.72,674.73,674.21,2026-03-03 05:20:00-05:00,53
81,6467.0,674.8033,674.72,674.68,674.88,674.68,2026-03-03 05:21:00-05:00,92
82,3938.0,674.8196,674.61,674.85,674.85,674.61,2026-03-03 05:22:00-05:00,33
83,5563.0,674.6489,674.7,674.43,674.74,674.4,2026-03-03 05:23:00-05:00,63
84,9356.0,674.4044,674.48,674.49,674.49,674.26,2026-03-03 05:24:00-05:00,93
85,2208.0,674.4472,674.3,674.35,674.48,674.3,2026-03-03 05:25:00-05:00,32
86,4212.0,674.1029,674.22,674.03,674.22,673.97,2026-03-03 05:26:00-05:00,63
87,19701.0,674.2096,674.09,674.2,674.33,674.08,2026-03-03 05:27:00-05:00,179
88,4264.0,673.9664,674.22,674.04,674.23,673.92,2026-03-03 05:28:00-05:00,56
89,1661.0,673.9302,674.06,673.91,674.06,673.88,2026-03-03 05:29:00-05:00,30
90,1331.0,673.8472,673.85,673.82,673.92,673.77,2026-03-03 05:30:00-05:00,31
91,2465.0,673.8248,673.78,673.77,673.94,673.74,2026-03-03 05:31:00-05:00,45
92,2080.0,673.899,673.93,673.8,674.05,673.77,2026-03-03 05:32:00-05:00,26
93,13156.0,673.3736,673.75,673.18,673.75,673.09,2026-03-03 05:33:00-05:00,223
94,11784.0,673.1493,673.22,673.2,673.22,673.04,2026-03-03 05:34:00-05:00,95
95,2304.0,673.3239,673.3,673.33,673.4,673.19,2026-03-03 05:35:00-05:00,53
96,3449.0,673.2076,673.4,673.13,673.45,673.05,2026-03-03 05:36:00-05:00,70
97,6051.0,673.1867,673.19,673.2,673.28,673.1,2026-03-03 05:37:00-05:00,87
98,4735.0,673.0372,673.21,673.14,673.22,672.91,2026-03-03 05:38:00-05:00,140
99,4810.0,673.0755,673.01,673.15,673.3,673.01,2026-03-03 05:39:00-05:00,67
100,9524.0,673.6761,673.4,674.01,674.01,673.4,2026-03-03 05:40:00-05:00,141
101,7276.0,674.3132,674.1,674.27,674.52,674.05,2026-03-03 05:41:00-05:00,97
102,8193.0,674.3569,674.36,674.49,674.49,674.15,2026-03-03 05:42:00-05:00,80
103,11002.0,674.5257,674.48,674.67,674.69,674.37,2026-03-03 05:43:00-05:00,149
104,2025.0,674.376,674.52,674.19,674.57,674.19,2026-03-03 05:44:00-05:00,42
105,27149.0,674.9996,674.87,675.0,675.08,674.81,2026-03-03 05:45:00-05:00,252
106,9181.0,674.8888,675.0,674.78,675.0,674.6,2026-03-03 05:46:00-05:00,88
107,2251.0,675.0241,674.94,674.88,675.13,674.88,2026-03-03 05:47:00-05:00,38
108,641.0,674.6687,674.7,674.63,674.7,674.59,2026-03-03 05:48:00-05:00,26
109,1917.0,674.6226,674.55,674.52,674.73,674.5,2026-03-03 05:49:00-05:00,26
110,16210.0,674.8091,674.52,674.94,674.96,674.51,2026-03-03 05:50:00-05:00,227
111,13053.0,674.9196,674.89,674.72,674.98,674.72,2026-03-03 05:51:00-05:00,152
112,20667.0,674.4171,674.73,674.45,674.73,674.26,2026-03-03 05:52:00-05:00,202
113,4346.0,674.4978,674.53,674.37,674.67,674.36,2026-03-03 05:53:00-05:00,46
114,9793.0,674.314,674.36,674.25,674.38,674.2,2026-03-03 05:54:00-05:00,98
115,8973.0,674.0285,674.26,673.91,674.26,673.9,2026-03-03 05:55:00-05:00,75
116,13555.0,673.8997,673.92,673.86,673.96,673.77,2026-03-03 05:56:00-05:00,124
117,1539.0,673.7327,673.83,673.74,673.83,673.7,2026-03-03 05:57:00-05:00,26
118,992.0,673.7441,673.6,673.83,673.84,673.59,2026-03-03 05:58:00-05:00,31
119,30257.0,673.744,673.8,674.15,674.28,673.04,2026-03-03 05:59:00-05:00,341
120,5051.0,673.9319,674.07,673.89,674.17,673.73,2026-03-03 06:00:00-05:00,77
121,34050.0,673.8847,673.78,674.1,674.1,673.7,2026-03-03 06:01:00-05:00,301
122,5466.0,674.2434,674.12,674.51,674.51,674.01,2026-03-03 06:02:00-05:00,81
123,1558.0,674.4972,674.53,674.48,674.61,674.46,2026-03-03 06:03:00-05:00,50
124,7099.0,674.793,674.58,674.66,674.87,674.58,2026-03-03 06:04:00-05:00,91
125,3206.0,674.433,674.56,674.51,674.56,674.34,2026-03-03 06:05:00-05:00,36
126,4974.0,674.1705,674.45,674.17,674.45,674.0,2026-03-03 06:06:00-05:00,79
127,23427.0,674.0809,674.25,673.98,674.25,673.94,2026-03-03 06:07:00-05:00,135
128,2720.0,673.9703,674.2,673.91,674.2,673.86,2026-03-03 06:08:00-05:00,36
129,2672.0,674.0789,673.95,674.26,674.28,673.93,2026-03-03 06:09:00-05:00,39
130,11135.0,674.1444,674.13,674.08,674.21,674.01,2026-03-03 06:10:00-05:00,132
131,468.0,674.0021,674.14,674.0,674.14,673.93,2026-03-03 06:11:00-05:00,19
132,2439.0,674.2143,673.95,674.28,674.28,673.95,2026-03-03 06:12:00-05:00,31
133,469.0,674.1219,674.13,674.16,674.16,674.09,2026-03-03 06:13:00-05:00,19
134,1705.0,673.9496,674.07,673.92,674.07,673.85,2026-03-03 06:14:00-05:00,42
135,793.0,674.144,674.08,674.23,674.23,674.06,2026-03-03 06:15:00-05:00,18
136,3019.0,673.6711,673.85,673.53,673.85,673.53,2026-03-03 06:16:00-05:00,56
137,7508.0,673.4346,673.5,673.37,673.55,673.25,2026-03-03 06:17:00-05:00,88
138,5746.0,673.0516,673.42,672.96,673.42,672.91,2026-03-03 06:18:00-05:00,97
139,3138.0,673.0037,673.01,673.16,673.16,672.91,2026-03-03 06:19:00-05:00,47
140,26272.0,672.4799,673.2,672.46,673.2,672.2,2026-03-03 06:20:00-05:00,360
141,9485.0,673.1421,672.51,673.42,673.47,672.51,2026-03-03 06:21:00-05:00,112
142,3098.0,673.4068,673.48,673.32,673.55,673.22,2026-03-03 06:22:00-05:00,53
143,9965.0,673.5334,673.14,673.79,673.79,673.09,2026-03-03 06:23:00-05:00,107
144,6487.0,673.9574,673.74,674.18,674.18,673.72,2026-03-03 06:24:00-05:00,88
145,11516.0,674.5034,674.3,674.36,674.67,674.3,2026-03-03 06:25:00-05:00,125
146,4568.0,674.4451,674.33,674.42,674.61,674.32,2026-03-03 06:26:00-05:00,69
147,3372.0,674.4565,674.39,674.45,674.51,674.38,2026-03-03 06:27:00-05:00,40
148,3614.0,674.6837,674.43,674.51,674.8,674.43,2026-03-03 06:28:00-05:00,50
149,3355.0,674.2164,674.44,674.12,674.44,674.06,2026-03-03 06:29:00-05:00,49
150,3386.0,674.5419,674.31,674.77,674.77,674.31,2026-03-03 06:30:00-05:00,41
151,2134.0,674.7452,674.79,674.65,674.81,674.63,2026-03-03 06:31:00-05:00,45
152,1587.0,674.6325,674.5,674.78,674.79,674.46,2026-03-03 06:32:00-05:00,38
153,609.0,674.573,674.52,674.68,674.75,674.41,2026-03-03 06:33:00-05:00,13
154,5639.0,674.7027,674.73,674.7,674.8,674.55,2026-03-03 06:34:00-05:00,81
155,12090.0,674.934,674.6,675.2,675.2,674.47,2026-03-03 06:35:00-05:00,125
156,13223.0,675.2549,675.25,675.22,675.4,675.07,2026-03-03 06:36:00-05:00,127
157,11489.0,675.3639,675.16,675.01,675.5,675.01,2026-03-03 06:37:00-05:00,114
158,3609.0,674.8298,675.08,674.76,675.08,674.76,2026-03-03 06:38:00-05:00,45
159,3601.0,675.0796,675.05,675.04,675.14,675.04,2026-03-03 06:39:00-05:00,39
160,585.0,674.9167,674.83,674.99,675.01,674.8,2026-03-03 06:40:00-05:00,16
161,4976.0,675.0716,674.99,675.12,675.23,674.98,2026-03-03 06:41:00-05:00,54
162,6514.0,675.167,675.11,675.0,675.3,675.0,2026-03-03 06:42:00-05:00,72
163,2252.0,675.0026,675.06,674.98,675.1,674.94,2026-03-03 06:43:00-05:00,37
164,2123.0,675.2381,675.04,675.33,675.39,675.03,2026-03-03 06:44:00-05:00,27
165,15444.0,675.4687,675.38,675.49,675.55,675.35,2026-03-03 06:45:00-05:00,181
166,9938.0,675.6458,675.55,675.64,675.71,675.53,2026-03-03 06:46:00-05:00,88
167,6608.0,675.3667,675.5,675.22,675.5,675.2,2026-03-03 06:47:00-05:00,94
168,2378.0,675.0881,675.21,675.07,675.23,674.99,2026-03-03 06:48:00-05:00,45
169,1211.0,675.0383,675.0,675.01,675.14,675.0,2026-03-03 06:49:00-05:00,30
170,2150.0,675.1737,675.08,675.2,675.29,675.07,2026-03-03 06:50:00-05:00,38
171,5617.0,675.1482,675.23,675.15,675.29,675.1,2026-03-03 06:51:00-05:00,70
172,7078.0,674.9002,675.0,674.88,675.0,674.82,2026-03-03 06:52:00-05:00,101
173,13778.0,675.1956,675.07,675.06,675.25,675.03,2026-03-03 06:53:00-05:00,95
174,7320.0,675.3857,675.09,675.51,675.59,675.08,2026-03-03 06:54:00-05:00,88
175,3891.0,675.4729,675.52,675.44,675.57,675.39,2026-03-03 06:55:00-05:00,59
176,946.0,675.1862,675.2,675.04,675.2,675.04,2026-03-03 06:56:00-05:00,24
177,4592.0,675.0313,675.1,675.0,675.13,674.96,2026-03-03 06:57:00-05:00,58
178,2982.0,674.9987,675.0,675.08,675.09,674.8,2026-03-03 06:58:00-05:00,60
179,3264.0,675.1053,675.1,675.15,675.27,675.0,2026-03-03 06:59:00-05:00,54
180,50775.0,675.304,675.14,675.12,675.52,675.0,2026-03-03 07:00:00-05:00,845
181,27468.0,675.2145,675.21,674.98,675.43,674.98,2026-03-03 07:01:00-05:00,381
182,12104.0,675.1913,675.1,675.38,675.4,675.05,2026-03-03 07:02:00-05:00,127
183,21513.0,675.2884,675.29,675.61,675.61,675.19,2026-03-03 07:03:00-05:00,163
184,29899.0,675.7925,675.58,675.62,676.06,675.46,2026-03-03 07:04:00-05:00,264
185,17684.0,675.5662,675.63,675.639,675.69,675.39,2026-03-03 07:05:00-05:00,187
186,32181.0,675.79,675.6,675.62,676.0,675.47,2026-03-03 07:06:00-05:00,315
187,10340.0,675.7011,675.66,675.69,675.84,675.61,2026-03-03 07:07:00-05:00,127
188,3339.0,675.5079,675.62,675.66,675.68,675.42,2026-03-03 07:08:00-05:00,64
189,27496.0,675.8429,675.72,676.34,676.4,675.62,2026-03-03 07:09:00-05:00,265
190,23973.0,676.3936,676.19,676.44,676.5,676.12,2026-03-03 07:10:00-05:00,255
191,22517.0,676.7965,676.48,676.88,676.88,676.43,2026-03-03 07:11:00-05:00,201
192,19751.0,676.9034,676.86,676.55,677.08,676.53,2026-03-03 07:12:00-05:00,184
193,5980.0,676.4774,676.48,676.36,676.59,676.36,2026-03-03 07:13:00-05:00,122
194,2497.0,676.5149,676.29,676.5,676.689,676.29,2026-03-03 07:14:00-05:00,57
195,34068.0,676.4209,676.54,676.55,676.55,676.24,2026-03-03 07:15:00-05:00,318
196,8713.0,676.3433,676.44,676.45,676.47,676.22,2026-03-03 07:16:00-05:00,110
197,11154.0,676.4525,676.5,676.61,676.61,676.18,2026-03-03 07:17:00-05:00,135
198,8842.0,676.7565,676.61,676.85,676.89,676.61,2026-03-03 07:18:00-05:00,92
199,8622.0,676.7724,676.88,676.84,676.89,676.54,2026-03-03 07:19:00-05:00,116
200,15516.0,677.0265,676.86,677.14,677.23,676.6,2026-03-03 07:20:00-05:00,210
201,24632.0,677.3907,677.14,677.76,677.87,677.14,2026-03-03 07:21:00-05:00,285
202,28618.0,677.6387,677.76,677.56,677.86,677.37,2026-03-03 07:22:00-05:00,294
203,33238.0,677.1299,677.61,677.15,677.66,676.97,2026-03-03 07:23:00-05:00,279
204,3579.0,677.1247,677.21,677.05,677.26,676.94,2026-03-03 07:24:00-05:00,69
205,8896.0,676.9865,677.03,677.23,677.23,676.84,2026-03-03 07:25:00-05:00,117
206,6383.0,677.308,677.21,677.33,677.41,677.21,2026-03-03 07:26:00-05:00,88
207,6382.0,677.2134,677.18,677.26,677.31,677.13,2026-03-03 07:27:00-05:00,115
208,3822.0,677.1407,677.18,677.05,677.21,677.05,2026-03-03 07:28:00-05:00,71
209,2983.0,677.0746,677.01,677.0,677.13,677.0,2026-03-03 07:29:00-05:00,65
210,14294.0,676.9676,677.0,676.88,677.03,676.83,2026-03-03 07:30:00-05:00,195
211,2080.0,676.7612,676.86,676.75,676.86,676.74,2026-03-03 07:31:00-05:00,48
212,10858.0,676.566,676.699,676.41,676.7,676.41,2026-03-03 07:32:00-05:00,169
213,2402.0,676.5029,676.54,676.48,676.54,676.44,2026-03-03 07:33:00-05:00,48
214,7983.0,676.6651,676.57,676.85,676.85,676.57,2026-03-03 07:34:00-05:00,97
215,21600.0,676.7978,676.97,676.605,676.98,676.56,2026-03-03 07:35:00-05:00,142
216,10298.0,676.763,676.58,676.58,676.845,676.58,2026-03-03 07:36:00-05:00,82
217,1066.0,676.8786,676.67,676.83,676.95,676.67,2026-03-03 07:37:00-05:00,42
218,1393.0,676.8098,676.75,676.82,676.93,676.72,2026-03-03 07:38:00-05:00,46
219,12161.0,677.043,676.94,676.79,677.22,676.73,2026-03-03 07:39:00-05:00,135
220,2199.0,676.7778,676.88,676.75,676.9,676.71,2026-03-03 07:40:00-05:00,39
221,2640.0,676.7106,676.6,676.87,676.87,676.55,2026-03-03 07:41:00-05:00,49
222,3859.0,676.9869,676.85,677.23,677.23,676.68,2026-03-03 07:42:00-05:00,49
223,16560.0,677.1664,677.22,677.109,677.24,677.01,2026-03-03 07:43:00-05:00,147
224,10886.0,677.1564,677.12,677.19,677.24,677.12,2026-03-03 07:44:00-05:00,118
225,7470.0,677.2535,677.2,677.39,677.39,677.14,2026-03-03 07:45:00-05:00,96
226,13893.0,677.4636,677.39,677.54,677.59,677.26,2026-03-03 07:46:00-05:00,121
227,7063.0,677.4615,677.56,677.37,677.61,677.35,2026-03-03 07:47:00-05:00,65
228,14668.0,677.3382,677.55,677.2,677.55,677.16,2026-03-03 07:48:00-05:00,175
229,23431.0,677.4684,677.16,677.6,677.7,677.08,2026-03-03 07:49:00-05:00,247
230,10318.0,677.4883,677.48,677.36,677.55,677.33,2026-03-03 07:50:00-05:00,77
231,22406.0,677.1683,677.36,677.28,677.55,676.7,2026-03-03 07:51:00-05:00,255
232,19046.0,676.7318,677.23,676.68,677.23,676.63,2026-03-03 07:52:00-05:00,215
233,24516.0,676.553,676.7,676.61,676.7,676.46,2026-03-03 07:53:00-05:00,326
234,41101.0,676.8224,676.72,676.93,676.99,676.59,2026-03-03 07:54:00-05:00,493
235,25230.0,677.0551,676.93,677.26,677.26,676.91,2026-03-03 07:55:00-05:00,299
236,2860.0,677.2152,677.36,677.11,677.42,677.06,2026-03-03 07:56:00-05:00,40
237,21679.0,677.1802,677.08,677.24,677.29,676.95,2026-03-03 07:57:00-05:00,207
238,5445.0,677.1653,677.21,677.25,677.29,677.03,2026-03-03 07:58:00-05:00,73
239,4048.0,677.1717,677.3,677.09,677.31,677.07,2026-03-03 07:59:00-05:00,64
240,5620.421921,677.1188,677.18,677.06,677.2,677.03,2026-03-03 08:00:00-05:00,130
241,14086.616381,676.8973,677.09,676.8,677.1,676.78,2026-03-03 08:01:00-05:00,195
242,13336.845924,676.6736,676.84,676.77,676.8496,676.49,2026-03-03 08:02:00-05:00,226
243,7440.047883,676.6808,676.75,676.6,676.8,676.6,2026-03-03 08:03:00-05:00,141
244,7130.067383,676.5997,676.6,676.63,676.77,676.44,2026-03-03 08:04:00-05:00,155
245,19714.56134,676.6467,676.6,676.6,676.84,676.51,2026-03-03 08:05:00-05:00,253
246,8683.786947,676.5792,676.58,676.51,676.73,676.5,2026-03-03 08:06:00-05:00,167
247,13743.155982,676.4043,676.5,676.37,676.51,676.33,2026-03-03 08:07:00-05:00,209
248,13881.068434,676.3383,676.34,676.51,676.51,676.28,2026-03-03 08:08:00-05:00,175
249,19745.446723,676.4335,676.5,676.3,676.51,676.3,2026-03-03 08:09:00-05:00,268
250,6682.292164,676.7517,676.32,676.4089,676.45,676.26,2026-03-03 08:10:00-05:00,114
251,7518.431441,676.5315,676.35,676.49,676.6,676.35,2026-03-03 08:11:00-05:00,153
252,16755.006051,676.2762,676.5,676.15,676.55,676.15,2026-03-03 08:12:00-05:00,224
253,28358.133223,676.1654,676.17,676.41,676.44,676.01,2026-03-03 08:13:00-05:00,405
254,18281.277742,676.7197,676.44,676.67,676.8,676.44,2026-03-03 08:14:00-05:00,239
255,7104.594832,676.5523,676.65,676.52,676.75,676.42,2026-03-03 08:15:00-05:00,166
256,8787.5519,676.5855,676.63,676.75,676.76,676.43,2026-03-03 08:16:00-05:00,169
257,14468.00574,676.8905,676.78,676.74,677.005,676.67,2026-03-03 08:17:00-05:00,203
258,19328.490394,676.9183,676.8945,676.86,677.1,676.75,2026-03-03 08:18:00-05:00,244
259,13035.70648,676.7485,676.87,676.77,676.87,676.67,2026-03-03 08:19:00-05:00,216
260,19167.49852,677.005,676.76,677.193,677.2,676.76,2026-03-03 08:20:00-05:00,222
261,12248.223747,677.0831,677.18,677.1,677.26,676.82,2026-03-03 08:21:00-05:00,295
262,9054.071547,677.0748,677.12,676.92,677.19,676.92,2026-03-03 08:22:00-05:00,242
263,25029.249974,676.7646,676.92,676.32,677.14,676.32,2026-03-03 08:23:00-05:00,435
264,30892.523306,676.3139,676.36,676.46,676.5,676.15,2026-03-03 08:24:00-05:00,457
265,16241.156468,676.3186,676.48,676.2751,676.48,676.16,2026-03-03 08:25:00-05:00,235
266,21360.665666,676.1203,676.32,676.0793,676.33,676.04,2026-03-03 08:26:00-05:00,297
267,15708.769253,676.1152,676.02,676.08,676.22,676.02,2026-03-03 08:27:00-05:00,211
268,21649.070314,675.8801,676.0731,675.76,676.08,675.72,2026-03-03 08:28:00-05:00,486
269,11018.037326,675.9471,675.75,675.99,676.05,675.73,2026-03-03 08:29:00-05:00,225
270,33348.795209,675.7055,675.9752,675.5377,676.03,675.51,2026-03-03 08:30:00-05:00,537
271,39454.983498,675.36,675.56,675.02,675.59,675.01,2026-03-03 08:31:00-05:00,700
272,36030.033924,675.0557,675.08,674.94,675.21,674.9,2026-03-03 08:32:00-05:00,709
273,28687.055708,675.0718,674.95,675.41,675.4692,674.74,2026-03-03 08:33:00-05:00,488
274,22783.204482,675.2651,675.38,675.39,675.39,675.1,2026-03-03 08:34:00-05:00,389
275,27116.811532,675.007,675.35,675.0,675.57,674.73,2026-03-03 08:35:00-05:00,503
276,39712.793309,674.8727,674.95,674.86,675.01,674.64,2026-03-03 08:36:00-05:00,555
277,32506.093924,674.6526,674.81,674.59,674.9,674.5,2026-03-03 08:37:00-05:00,455
278,17746.229738,674.718,674.59,674.99,675.0,674.51,2026-03-03 08:38:00-05:00,348
279,38479.214979,674.9241,674.94,674.96,675.11,674.69,2026-03-03 08:39:00-05:00,547
280,12207.635738,674.9667,675.01,674.99,675.23,674.72,2026-03-03 08:40:00-05:00,280
281,41146.599219,675.0918,674.99,675.18,675.24,674.98,2026-03-03 08:41:00-05:00,564
282,44905.3876,674.9682,675.32,674.86,675.32,674.66,2026-03-03 08:42:00-05:00,607
283,16075.990387,674.6197,674.83,674.7084,674.83,674.4814,2026-03-03 08:43:00-05:00,355
284,19358.865662,674.8381,674.64,674.83,675.01,674.64,2026-03-03 08:44:00-05:00,337
285,14733.392983,674.6872,674.79,674.59,674.89,674.48,2026-03-03 08:45:00-05:00,359
286,25087.550883,674.5544,674.61,674.37,674.69,674.34,2026-03-03 08:46:00-05:00,427
287,18791.261737,674.4988,674.4,674.3,674.53,674.24,2026-03-03 08:47:00-05:00,429
288,24013.919508,674.4213,674.34,674.6,674.6,674.16,2026-03-03 08:48:00-05:00,438
289,9785.491211,674.3825,674.4914,674.42,674.51,674.29,2026-03-03 08:49:00-05:00,287
290,19787.444601,674.4578,674.42,674.37,674.55,674.36,2026-03-03 08:50:00-05:00,460
291,14706.905157,674.2661,674.35,674.25,674.36,674.17,2026-03-03 08:51:00-05:00,349
292,60025.706267,674.0427,674.24,674.24,674.43,673.72,2026-03-03 08:52:00-05:00,953
293,19876.029129,674.6809,674.34,674.91,674.96,674.31,2026-03-03 08:53:00-05:00,353
294,41641.670991,674.6439,674.92,674.59,674.92,674.37,2026-03-03 08:54:00-05:00,717
295,12681.037455,674.5036,674.55,674.49,674.681,674.3311,2026-03-03 08:55:00-05:00,394
296,31859.868366,674.4373,674.44,674.44,674.6,674.3,2026-03-03 08:56:00-05:00,574
297,23914.516618,674.3297,674.44,674.37,674.46,674.21,2026-03-03 08:57:00-05:00,428
298,14240.148817,674.4438,674.36,674.44,674.54,674.26,2026-03-03 08:58:00-05:00,294
299,13795.929316,674.571,674.47,674.66,674.7,674.46,2026-03-03 08:59:00-05:00,288
300,9754.092485,674.5701,674.66,674.61,674.66,674.48,2026-03-03 09:00:00-05:00,290
301,18345.578989,674.4097,674.61,674.2,674.74,674.14,2026-03-03 09:01:00-05:00,437
302,15025.713883,674.29,674.22,674.37,674.47,674.1,2026-03-03 09:02:00-05:00,360
303,13122.386209,674.1809,674.41,674.17,674.41,674.04,2026-03-03 09:03:00-05:00,344
304,8458.174552,674.2345,674.22,674.3,674.37,674.1,2026-03-03 09:04:00-05:00,195
305,11018.387953,674.4031,674.36,674.38,674.51,674.27,2026-03-03 09:05:00-05:00,253
306,15369.746256,674.5993,674.45,674.6,674.74,674.4,2026-03-03 09:06:00-05:00,322
307,21862.048717,674.6212,674.61,674.43,674.81,674.43,2026-03-03 09:07:00-05:00,487
308,17219.496657,674.3495,674.4,674.64,674.69,674.17,2026-03-03 09:08:00-05:00,401
309,10287.963603,674.6542,674.59,674.61,674.8,674.54,2026-03-03 09:09:00-05:00,240
310,18238.095859,674.2727,674.6,674.09,674.61,674.08,2026-03-03 09:10:00-05:00,439
311,25284.505526,673.9569,674.12,673.8047,674.14,673.69,2026-03-03 09:11:00-05:00,575
312,21805.876325,673.8496,673.82,674.0,674.02,673.71,2026-03-03 09:12:00-05:00,400
313,10445.09426,674.0815,673.96,674.12,674.17,673.94,2026-03-03 09:13:00-05:00,264
314,15809.02857,674.0185,674.11,674.06,674.18,673.9265,2026-03-03 09:14:00-05:00,309
315,28966.973637,674.259,674.07,674.17,674.61,674.07,2026-03-03 09:15:00-05:00,374
316,44878.752788,673.916,674.27,673.75,674.27,673.75,2026-03-03 09:16:00-05:00,666
317,24367.464294,673.9017,673.85,674.27,674.34,673.77,2026-03-03 09:17:00-05:00,394
318,12523.618838,674.3662,674.29,674.56,674.59,674.23,2026-03-03 09:18:00-05:00,259
319,18569.69256,674.4951,674.58,674.3765,674.66,674.37,2026-03-03 09:19:00-05:00,382
320,25505.211388,674.5156,674.36,674.5,674.64,674.36,2026-03-03 09:20:00-05:00,390
321,14717.668938,674.5565,674.49,674.64,674.69,674.42,2026-03-03 09:21:00-05:00,308
322,31790.64153,674.9852,674.61,675.09,675.16,674.61,2026-03-03 09:22:00-05:00,460
