Trd, 001242.692, 131
Trd, 001250.538, 121
Trd, 001267.231, 103
Trd, 001274.500, 101
Trd, 001276.885, 102
Trd, 001291.000, 113
Trd, 001305.962, 124
Trd, 001310.692, 127
Trd, 001339.038, 114
Trd, 001348.462, 122
Trd, 001352.654, 111
Trd, 001360.346, 130
Trd, 001360.538, 132
Trd, 001369.654, 147
Trd, 001372.500, 132
Trd, 001383.077, 120
Trd, 001388.500, 121
Trd, 001407.231, 113
Trd, 001410.846, 128
Trd, 001436.038, 131
Trd, 001438.423, 120
Trd, 001458.346, 128
Trd, 001469.192, 125
Trd, 001478.000, 116
Trd, 001480.385, 114
Trd, 001485.538, 116
Trd, 001488.654, 123
Trd, 001489.346, 126
Trd, 001492.308, 112
Trd, 001503.538, 123
Trd, 001521.346, 128
Trd, 001536.423, 122
Trd, 001546.000, 122
Trd, 001554.000, 127
Trd, 001561.654, 107
Trd, 001566.846, 131
Trd, 001579.654, 124
Trd, 001580.885, 123
Trd, 001582.885, 129
Trd, 001586.038, 115
Trd, 001591.731, 139
Trd, 001600.846, 140
Trd, 001604.846, 142
Trd, 001619.308, 134
Trd, 001627.500, 132
Trd, 001629.962, 124
Trd, 001630.731, 126
Trd, 001635.308, 129
Trd, 001641.538, 131
Trd, 001672.308, 119
Trd, 001679.500, 121
Trd, 001688.346, 124
Trd, 001690.192, 112
Trd, 001698.115, 132
Trd, 001713.192, 134
Trd, 001715.269, 116
Trd, 001718.538, 114
Trd, 001729.654, 139
Trd, 001737.269, 122
Trd, 001759.692, 121
Trd, 001790.769, 117
Trd, 001801.038, 120
Trd, 001805.346, 107
Trd, 001806.231, 117
Trd, 001817.462, 121
Trd, 001819.769, 125
Trd, 001828.000, 126
Trd, 001830.615, 127
Trd, 001831.154, 132
Trd, 001833.115, 121
Trd, 001835.038, 127
Trd, 001837.154, 121
Trd, 001848.846, 119
Trd, 001860.154, 118
Trd, 001867.077, 107
Trd, 001871.731, 117
Trd, 001885.538, 111
Trd, 001901.654, 135
Trd, 001916.346, 121
Trd, 001926.038, 122
Trd, 001931.000, 129
Trd, 001944.808, 119
Trd, 001952.654, 123
Trd, 001955.115, 128
Trd, 001971.154, 119
Trd, 001972.192, 126
Trd, 001984.308, 127
Trd, 001995.692, 127
Trd, 002012.231, 127
Trd, 002021.385, 129
Trd, 002039.885, 140
Trd, 002068.154, 131
Trd, 002077.077, 139
Trd, 002087.462, 132
Trd, 002098.923, 122
Trd, 002106.000, 120
Trd, 002128.577, 135
Trd, 002131.346, 120
Trd, 002147.500, 123
Trd, 002149.231, 123
Trd, 002162.923, 117
Trd, 002165.308, 125
Trd, 002170.423, 113
Trd, 002171.923, 107
Trd, 002175.385, 119
Trd, 002196.577, 125
Trd, 002200.808, 127
Trd, 002210.231, 119
Trd, 002227.423, 120
Trd, 002236.269, 117
Trd, 002258.846, 118
Trd, 002260.808, 113
Trd, 002272.231, 126
Trd, 002272.615, 121
Trd, 002285.923, 118
Trd, 002296.615, 109
Trd, 002297.923, 119
Trd, 002309.154, 129
Trd, 002315.346, 124
Trd, 002321.154, 128
Trd, 002328.577, 141
Trd, 002330.385, 130
Trd, 002335.692, 123
Trd, 002339.077, 127
Trd, 002339.962, 125
Trd, 002340.115, 107
Trd, 002360.077, 125
Trd, 002367.231, 130
Trd, 002372.538, 106
Trd, 002378.692, 131
Trd, 002389.731, 125
Trd, 002390.346, 128
Trd, 002391.654, 110
Trd, 002404.000, 131
Trd, 002409.462, 126
Trd, 002417.731, 122
Trd, 002426.038, 121
Trd, 002430.423, 122
Trd, 002437.692, 132
Trd, 002451.423, 125
Trd, 002467.846, 113
Trd, 002468.269, 108
Trd, 002486.269, 117
Trd, 002487.769, 117
Trd, 002489.231, 133
Trd, 002520.077, 114
Trd, 002534.115, 136
Trd, 002552.115, 125
Trd, 002553.731, 128
Trd, 002564.615, 123
Trd, 002569.808, 117
Trd, 002571.962, 116
Trd, 002585.615, 118
Trd, 002595.269, 114
Trd, 002605.923, 117
Trd, 002614.038, 131
Trd, 002616.385, 131
Trd, 002624.423, 112
Trd, 002628.385, 133
Trd, 002630.346, 101
Trd, 002647.538, 131
Trd, 002650.577, 137
Trd, 002655.692, 127
Trd, 002657.038, 131
Trd, 002669.962, 138
Trd, 002671.615, 140
Trd, 002672.346, 138
Trd, 002676.308, 142
Trd, 002677.462, 137
Trd, 002695.577, 118
Trd, 002702.885, 127
Trd, 002707.577, 138
Trd, 002741.731, 132
Trd, 002749.615, 134
Trd, 002762.269, 133
Trd, 002764.846, 119
Trd, 002770.038, 124
Trd, 002771.115, 121
Trd, 002773.769, 122
Trd, 002780.962, 138
Trd, 002783.962, 124
Trd, 002794.500, 130
Trd, 002795.462, 130
Trd, 002799.231, 133
Trd, 002808.308, 127
Trd, 002808.577, 128
Trd, 002810.077, 128
Trd, 002820.154, 118
Trd, 002820.885, 141
Trd, 002829.692, 133
Trd, 002834.808, 134
Trd, 002849.846, 119
Trd, 002850.385, 129
Trd, 002856.731, 123
Trd, 002857.769, 126
Trd, 002859.385, 138
